id,category,title,body,amenities,bathrooms,bedrooms,has_photo,pets_allowed,price,square_feet,cityname,state,latitude,longitude,source,price_per_sqft,title_length,description_length,comparison_group_size,local_median_price,local_mean_price,local_price_std,rent_difference_from_median,rent_to_local_median_ratio,rent_percentage_difference,local_rent_zscore,local_q1_price,local_q3_price,local_price_iqr,lower_iqr_boundary,upper_iqr_boundary,statistical_outlier,prediction
5668612998,housing/rent/apartment,One BR 1355 Lombard Street,"This unit is located at 1355 Lombard Street, San Francisco, 94109, CAMonthly rental rates range from $4200 - $5200We have one - two beds units available for rent Apartment features include:-- On-Site Laundry- In-Unit Laundry- Refrigerator- On Bus Line- Dishwasher","Dishwasher,Refrigerator",1.0,1.0,Thumbnail,"Cats,Dogs",4200,660,San Francisco,CA,37.7599,-122.4379,RentLingo,6.363636363636363,26,263,57,3495.0,3518.3859649122805,810.4773230807078,705.0,1.201716738197425,20.171673819742487,0.8410032158541269,3095.0,3895.0,800.0,1895.0,5095.0,0,Unusual
5668630304,housing/rent/apartment,One BR 1728 Barton Springs Rd,"This unit is located at 1728 Barton Springs Rd, Austin, 78704, TXMonthly rental rates range from $2017 - $2653We have one - two beds units available for rent","Dishwasher,Elevator,Internet Access,Parking,Pool,Refrigerator",1.0,1.0,Thumbnail,"Cats,Dogs",2017,671,Austin,TX,30.3054,-97.7497,RentLingo,3.005961251862891,29,157,388,1091.5,1176.7345360824745,325.20397756059384,925.5,1.847915712322492,84.7915712322492,2.583810537068117,950.0,1283.5,333.5,449.75,1783.75,1,Unusual
5668610923,housing/rent/apartment,One BR 200 Brookline Avenue,"This unit is located at 200 Brookline Avenue, Boston, 2215, MAMonthly rental rates range from $3952 - $8178We have one - three beds units available for rent Apartment features include:-- Air conditioned- Mud Room- Fitness facilities- Pool- Range / Oven- Fireplace- Refrigerator- Microwave","Fireplace,Pool,Refrigerator",1.0,1.0,Thumbnail,Unknown,3952,680,Boston,MA,42.328,-71.071,RentLingo,5.811764705882353,27,288,10,2765.0,2790.2,621.0825316422215,1187.0,1.4292947558770344,42.92947558770344,1.870604856536623,2297.5,3107.5,810.0,1082.5,4322.5,0,Unusual
5668615062,housing/rent/apartment,One BR 111 Sandra Muraida Way,"This unit is located at 111 Sandra Muraida Way, Austin, 78703, TXMonthly rental rates range from $2140 - $2641We have one - two beds units available for rent Apartment features include:-- Business facility- In-Unit Laundry- On Bus Line- Sheltered parking",Parking,1.0,1.0,Thumbnail,"Cats,Dogs",2140,706,Austin,TX,30.2676,-97.7544,RentLingo,3.0311614730878187,29,254,388,1091.5,1176.7345360824745,325.20397756059384,1048.5,1.960604672469079,96.06046724690792,2.962034693250468,950.0,1283.5,333.5,449.75,1783.75,1,Unusual
5668630436,housing/rent/apartment,One BR 306 Barton Springs Rd,"This unit is located at 306 Barton Springs Rd, Austin, 78704, TXMonthly rental rates range from $2500 - $3555We have one - two beds units available for rent","Dishwasher,Elevator,Internet Access,Parking,Pool,Refrigerator",1.0,1.0,Thumbnail,"Cats,Dogs",2500,724,Austin,TX,30.3054,-97.7497,RentLingo,3.453038674033149,28,156,388,1091.5,1176.7345360824745,325.20397756059384,1408.5,2.2904260192395784,129.04260192395787,4.069032223540278,950.0,1283.5,333.5,449.75,1783.75,1,Unusual
5668628281,housing/rent/apartment,One BR 401 Guadalupe St,"This unit is located at 401 Guadalupe St, Austin, 78701, TXMonthly rental rates range from $2677We have 1 beds units available for rent","Internet Access,Parking,Pool,Refrigerator",1.0,1.0,Thumbnail,"Cats,Dogs",2677,727,Austin,TX,30.3054,-97.7497,RentLingo,3.682255845942228,23,135,388,1091.5,1176.7345360824745,325.20397756059384,1585.5,2.4525881814017407,145.25881814017407,4.6133060092661005,950.0,1283.5,333.5,449.75,1783.75,1,Unusual
5668642830,housing/rent/apartment,One BR 2030 8th St NW Unit 207,"This unit is located at 2030 eighth St NW Unit 207, Washington, 20001, DCMonthly rental rates range from $3000We have 1 beds units available for rent",Unknown,1.0,1.0,Thumbnail,Unknown,3000,747,Washington,DC,38.9118,-77.0132,RentLingo,4.016064257028113,30,149,35,2000.0,2047.9142857142856,382.8809806952434,1000.0,1.5,50.0,2.4866362193204186,1799.5,2243.0,443.5,1134.25,2908.25,1,Unusual
5668621994,housing/rent/apartment,One BR 932 East 900 South,"This unit is located at 932 East 900 South, Salt Lake City, 84105, UTMonthly rental rates range from $2200 - $2600We have one - two beds units available for rent Apartment features include:-- Surface Parking- Fitness facilities- Balcony, Deck, Patio- Ac- Handicapped access- In-Unit Laundry- Refrigerator- Walk in Closets","Elevator,Parking,Patio/Deck,Refrigerator",1.0,1.0,Thumbnail,Unknown,2200,747,Salt Lake City,UT,40.7061,-111.9048,RentLingo,2.9451137884872827,25,321,21,1035.0,1157.7142857142858,307.95927374527025,1165.0,2.1256038647342996,112.56038647342994,3.3844920518543793,980.0,1290.0,310.0,515.0,1755.0,1,Unusual
5509196239,housing/rent/apartment,Modern style to fit your every need. Parking Available!,"You can enjoy keyless entry to your spacious home with ceilings up to 14. Lap in the luxurious of top of the line kitchen features, quartz counter tops, fullsize stainless appliances, and ample shelving and storage. Pamper yourself with in-home laundry, and a spa-like bathroom - turn. Leasing Info. Lease Length: 9-fifteen months Please note leases shorter than twelve months often have extra charges. Income Requirement: Must have 2. 5x the rent in total household income before taxes, include income from all adults. Qualifications: For full property qualifying criteria, please see the property. Charges. Utilities: Renter responsible for all utilities. Application Fee: $44 per applicant. Deposit: $500 - based on credit. Move-in Charges: $300 holding. Additional Charges: Renter's insurance required. Pet conditions. Pet-friendly: Birds, Cats, Dogs, Fish, Lizards. Pet restrictions: Breed: rottweillers, doberman pinschers, german shepherds, pitbulls. Pet limit: 2. Pet fee: $250. Pet deposit: $250/pet.","Parking,Storage",1.0,1.0,Yes,"Cats,Dogs",2850,748,Redmond,WA,47.6829,-122.1209,RentDigs.com,3.8101604278074865,55,1009,7,1750.0,1892.428571428571,434.72629593912586,1100.0,1.6285714285714286,62.857142857142854,2.202699577909858,1651.5,1863.5,212.0,1333.5,2181.5,1,Unusual
5508742208,housing/rent/apartment,Apartment in move in condition in Los Angeles,"Square footage: 750 sq-ft, unit number: 117. Short term Furnished Housing Specialists Your. and extended stay alternative is just a quick check-in away! Each well-appointment apartment is equipped with a full kitchen, flat-screen TVS, fireplaces and all the conveniences of your own home. Unpack your bags in Village Apartments. Located in the heart of Westwood Village shopping district and moments to the UCLA Campus and Medical Center, Westwood Village Apartments offers endless conveniences. With a rooftop fitness facilities and resort-style pool, you may not even need to leave your new oasis. Your. / extended stay alternative. Just bring your luggage. Unfurnished Long-term Rentals Are Also Coffee Bar, Controlled Access, Sheltered parking, Evening Courtesy Patrol Laundry Facilities & Dry Cleaning, Resort-Style Rooftop Pool, Rooftop Fitness facilities, Management office onsite & Maintenance, Quick Access to Public Transportation, Furnished & Unfurnished Options, City Views, A/c, Premium Appliance Packages","AC,Fireplace,Gym,Parking,Pool",1.0,1.0,Thumbnail,Cats,3800,750,Los Angeles,CA,34.063,-118.4363,RentDigs.com,5.066666666666666,45,1018,69,2325.0,2307.855072463768,527.219489825474,1475.0,1.6344086021505375,63.44086021505376,2.830215795000633,1885.0,2600.0,715.0,812.5,3672.5,1,Unusual
5668629433,housing/rent/apartment,One BR 7825 Firefall Way Unit 755,"This unit is located at 7825 Firefall Way Unit 755, Dallas, 75230, TXMonthly rental rates range from $2570We have 1 beds units available for rent",Unknown,1.0,1.0,Thumbnail,"Cats,Dogs",2570,755,Dallas,TX,32.8212,-96.7853,RentLingo,3.403973509933775,33,145,143,1155.0,1256.8671328671328,543.1207066024214,1415.0,2.225108225108225,122.5108225108225,2.417755116256532,855.0,1515.0,660.0,-135.0,2505.0,1,Unusual
5654897184,housing/rent/apartment,Stunning Studio w/Pool & Ocean View with 13ft ceil,"Miami Beach Stunning Studio w/Pool & Ocean View with thirteen feet ceilings Turnkey""Just Bring your toothbrush"" Sleeps 4. Direct Beach Access. Shared Amenities w/""the one Hotel"" Pools, Jacuzzi, towel service, Chairs, Food, Beverage Service Dine right on property. Rent includes: one parking Space,Wireless Internet, Cable TELEVISION and water. Walkable distance from SouthBeach & Lincoln Rd. (042) A-c, Balcony, Deck, Patio or Porch, Washer / dryer In Unit, Spa or Pool, Pool(s), Fitness facilities, Water View, Small breed dogs accepted, Cats allowed","AC,Cable or Satellite,Gym,Hot Tub,Internet Access,Parking,Patio/Deck,Pool,TV,View,Washer Dryer",1.0,0.0,Thumbnail,"Cats,Dogs",5000,760,Miami Beach,FL,25.7849,-80.1447,RentDigs.com,6.578947368421052,50,551,1,5000.0,5000.0,0.0,0.0,1.0,0.0,0.0,5000.0,5000.0,0.0,5000.0,5000.0,0,Unusual
5668621365,housing/rent/apartment,Two BR 615 S Wright,"This unit is located at 615 S Wright, Champaign, 61820, ILMonthly rental rates range from $3160 - $6120We have two - four beds units available for rent Apartment features include:-- Controlled Access- Internet Included- A-c- In-Unit Laundry- Balcony, Deck, Patio- Dishwasher- Heat Included- Furnished","Dishwasher,Elevator,Garbage Disposal,Internet Access,Patio/Deck,Refrigerator",1.0,2.0,Thumbnail,Unknown,3160,763,Champaign,IL,40.1145,-88.2723,RentLingo,4.141546526867628,19,300,17,1060.0,1149.6470588235295,627.7675665778368,2100.0,2.981132075471698,198.11320754716985,3.202384207479134,755.0,1220.0,465.0,57.5,1917.5,1,Unusual
5668638221,housing/rent/apartment,One BR 2 Mint Plaza 402,"This unit is located at two Mint Plaza #402, San Francisco, 94103, CAMonthly rental rates range from $4500We have 1 beds units available for rent",Unknown,1.0,1.0,Thumbnail,Dogs,4500,769,San Francisco,CA,37.7599,-122.4379,RentLingo,5.851755526657997,23,145,57,3495.0,3518.3859649122805,810.4773230807078,1005.0,1.2875536480686696,28.75536480686695,1.2111554600398975,3095.0,3895.0,800.0,1895.0,5095.0,0,Unusual
5668637586,housing/rent/apartment,One BR 301 San Jacinto Blvd,"This unit is located at 301 San Jacinto Blvd, Austin, 78701, TXMonthly rental rates range from $2707 - $3517We have one - two beds units available for rent",Unknown,1.0,1.0,Thumbnail,Unknown,2707,776,Austin,TX,30.3054,-97.7497,RentLingo,3.48840206185567,27,155,388,1091.5,1176.7345360824745,325.20397756059384,1615.5,2.4800732936326155,148.00732936326156,4.705555803456918,950.0,1283.5,333.5,449.75,1783.75,1,Unusual
5668642068,housing/rent/apartment,One BR 339 19th St,"This unit is located at 339 19th St, Oakland, 94612, CAMonthly rental rates range from $3702We have 1 beds units available for rent","Dishwasher,Elevator,Pool,Refrigerator",1.0,1.0,Thumbnail,Unknown,3702,782,Oakland,CA,37.7904,-122.2151,RentLingo,4.734015345268542,18,131,13,2600.0,2469.0,661.7361004710765,1102.0,1.4238461538461538,42.38461538461539,1.8632805420805247,2095.0,2800.0,705.0,1037.5,3857.5,0,Unusual
5668630710,housing/rent/apartment,One BR 2909 Cole Ave Unit 790,"This unit is located at 2909 Cole Ave Unit 790, Dallas, 75204, TXMonthly rental rates range from $2285We have 1 beds units available for rent",Unknown,1.0,1.0,Thumbnail,"Cats,Dogs",2285,790,Dallas,TX,32.8212,-96.7853,RentLingo,2.892405063291139,29,141,143,1155.0,1256.8671328671328,543.1207066024214,1130.0,1.9783549783549783,97.83549783549785,1.8930098864477425,855.0,1515.0,660.0,-135.0,2505.0,0,Unusual
5664594488,housing/rent/apartment,One BR 2870 4th Ave,"This unit is located at 2870 fourth Ave, San Diego, 92103, CAMonthly rental rates range from $2875 - $3800We have one - two beds units available for rent",Unknown,1.0,1.0,Thumbnail,"Cats,Dogs",2875,800,San Diego,CA,32.7876,-117.1265,RentLingo,3.59375,19,153,16,1746.0,1807.4375,408.8611775407394,1129.0,1.6466208476517754,64.66208476517755,2.611063506741544,1506.25,2017.75,511.5,739.0,2785.0,1,Unusual
5668618648,housing/rent/apartment,Three BR 48 E John,"This unit is located at 48 E John, Champaign, 61820, ILMonthly rental rates range from $400 - $1300We have three - four beds units available for rent Apartment features include:-- Balcony, Deck, Patio- Dishwasher- Student- Furnished- A/c- On Bus Line","Dishwasher,Patio/Deck",2.0,3.0,Thumbnail,Unknown,400,808,Champaign,IL,40.1145,-88.2723,RentLingo,0.495049504950495,18,250,9,1050.0,1221.6666666666667,531.2468823437931,-650.0,0.3809523809523809,-61.904761904761905,-1.5466757433786318,990.0,1497.0,507.0,229.5,2257.5,0,Unusual
5668629677,housing/rent/apartment,One BR 300 Folsom St,"This unit is located at 300 Folsom St, San Francisco, 94105, CAMonthly rental rates range from $5525We have 1 beds units available for rent",Unknown,1.0,1.0,Thumbnail,Unknown,5525,809,San Francisco,CA,37.7599,-122.4379,RentLingo,6.829419035846724,20,139,57,3495.0,3518.3859649122805,810.4773230807078,2030.0,1.580829756795422,58.0829756795422,2.4758422943412812,3095.0,3895.0,800.0,1895.0,5095.0,1,Unusual
5664571481,housing/rent/apartment,One BR 5100 Oak Street,"This unit is located at 5100 Oak Street, Kansas City, 64112, MOMonthly rental rates range from $1595 - $2275We have one - two beds units available for rent Apartment available amenities:-- Balcony, Deck, Patio- Sheltered parking- Dishwasher- Fitness facilities- In-Unit Laundry- Handicapped access- Air conditioner- Storage","Basketball,Clubhouse,Dishwasher,Elevator,Hot Tub,Parking,Patio/Deck,Pool,Refrigerator,Storage",1.0,1.0,Thumbnail,"Cats,Dogs",1595,814,Kansas City,MO,39.0744,-94.5521,RentLingo,1.9594594594594592,22,323,46,797.5,840.6739130434783,230.16757705326364,797.5,2.0,100.0,3.277290818341287,720.0,965.0,245.0,352.5,1332.5,1,Unusual
5642363780,housing/rent/apartment,One BR 425 1st. Street Unit 2407,"This unit is located at 425 first. Street Unit 2407, San Francisco, 94105, CAMonthly rental rates range from $4300We have 1 beds units available for rent",Unknown,1.0,1.0,Thumbnail,Unknown,4300,819,San Francisco,CA,37.7599,-122.4379,RentLingo,5.25030525030525,32,153,57,3495.0,3518.3859649122805,810.4773230807078,805.0,1.2303290414878398,23.032904148783977,0.9643872972493838,3095.0,3895.0,800.0,1895.0,5095.0,0,Unusual
5664583526,housing/rent/apartment,Studio apartment 1617 Cosmo St,"This unit is located at 1617 Cosmo St, Los Angeles, 90028, CAMonthly rental rates range from $2900We have studio units available for rent",Unknown,1.0,0.0,Thumbnail,"Cats,Dogs",2900,819,Los Angeles,CA,34.0372,-118.2972,RentLingo,3.5409035409035408,30,137,15,1495.0,1602.0,466.4256180173395,1405.0,1.939799331103679,93.9799331103679,2.7828660130579412,1350.0,1650.0,300.0,900.0,2100.0,1,Unusual
5668630454,housing/rent/apartment,One BR 222 West Ave,"This unit is located at 222 West Ave, Austin, 78701, TXMonthly rental rates range from $2290 - $3295We have one - two beds units available for rent","Dishwasher,Elevator,Internet Access,Parking,Pool,Refrigerator",1.0,1.0,Thumbnail,"Cats,Dogs",2290,828,Austin,TX,30.3054,-97.7497,RentLingo,2.7657004830917873,19,147,388,1091.5,1176.7345360824745,325.20397756059384,1198.5,2.098030233623454,109.8030233623454,3.423283664204555,950.0,1283.5,333.5,449.75,1783.75,1,Unusual
5509132596,housing/rent/apartment,"Bright Durham, One BR, One BA for rent. Single Car Garage!","Square footage: 834 square ft, unit number: 1103. It s time for life in the sky. At 27-stories, ONE CITY CENTER delivers you high-rise building living with unrivaled amenities perfectly located in the heart of downtown. From the rooftop pool and lounge, you can take in 360 degrees of Durham: from fireworks over the Durham Bulls ballpark to the myriad of restaurants, shopping, and bars just footsteps from your door. Durham never looked better. Thank you for expressing your interest in reserving an apartment home City Center. 1 CITY CENTER brings the amenities that downtown dwellers have been waiting for: 109 one- and 2 beds units with dramatic floor-to-ceiling glass, panoramic views, welcoming open-air balconies, a sixth floor outdoor terrace and dog run, and a stunning private rooftop pool and lounge 27 stories high in the clouds. We would like to invite you to schedule an appointment. We are confident after viewing our community, you will be excited to come home every day.","Parking,Pool",1.0,1.0,No,Unknown,2265,834,Durham,NC,35.9966,-78.8991,RentDigs.com,2.7158273381294964,58,988,18,1068.0,1145.0,343.23906948878863,1197.0,2.1207865168539324,112.07865168539324,3.263031803658304,975.0,1249.5,274.5,563.25,1661.25,1,Unusual
5668630425,housing/rent/apartment,One BR 301 W 3rd St,"This unit is located at 301 W third St, Austin, 78701, TXMonthly rental rates range from $2184 - $3175We have one - two beds units available for rent","Dishwasher,Elevator,Internet Access,Parking,Pool,Refrigerator",1.0,1.0,Thumbnail,"Cats,Dogs",2184,835,Austin,TX,30.3054,-97.7497,RentLingo,2.615568862275449,19,149,388,1091.5,1176.7345360824745,325.20397756059384,1092.5,2.0009161704076956,100.0916170407696,3.0973343913970006,950.0,1283.5,333.5,449.75,1783.75,1,Unusual
5668626808,housing/rent/apartment,Two BR 3754 Fredonia Drive Unit 1,"This unit is located at 3754 Fredonia Drive Unit 1, Los Angeles, 90068, CAMonthly rental rates range from $3950We have 2 beds units available for rent",Refrigerator,1.0,2.0,Thumbnail,"Cats,Dogs",3950,850,Los Angeles,CA,34.1332,-118.3636,RentLingo,4.647058823529412,33,150,67,2898.0,3395.7462686567164,1850.0924820723728,1052.0,1.363008971704624,36.300897170462385,0.2995816353582707,2622.5,3497.5,875.0,1310.0,4810.0,0,Unusual
5668633767,housing/rent/apartment,Two BR 941 N. Sierra Bonita,"This unit is located at 941 N. Sierra Bonita, West Hollywood, 90046, CAMonthly rental rates range from $2800We have 2 beds units available for rent",Unknown,2.0,2.0,Thumbnail,"Cats,Dogs",2800,850,West Hollywood,CA,34.0948,-118.3699,RentLingo,3.2941176470588234,27,147,5,3990.0,4246.0,1434.40492888166,-1190.0,0.7017543859649122,-29.82456140350877,-1.0080835410454008,2995.0,5450.0,2455.0,-687.5,9132.5,0,Unusual
5668613135,housing/rent/apartment,Two BR 300 Buchanan Street,"This unit is located at 300 Buchanan Street, San Francisco, 94102, CAMonthly rental rates range from $5095We have 2 beds units available for rent Apartment features include:-- Furnished- Refrigerator- Dishwasher- Hard wood floors- On-Site Laundry- Public Transportation- In-Unit Laundry- Living Room","Dishwasher,Refrigerator",2.0,2.0,Thumbnail,"Cats,Dogs",5095,851,San Francisco,CA,37.7599,-122.4379,RentLingo,5.987074030552291,26,299,23,3995.0,3908.8260869565215,1101.5948212467358,1100.0,1.2753441802252816,27.53441802252816,1.0767787667166226,2884.5,4747.5,1863.0,90.0,7542.0,0,Unusual
5668622121,housing/rent/apartment,Two BR 400 Duboce Avenue,"This unit is located at 400 Duboce Avenue, San Francisco, 94114, CAMonthly rental rates range from $4695We have 2 beds units available for rent Apartment features include:-- Dishwasher- On-Site Laundry- On Bus Line- In-Unit Laundry- Refrigerator","Dishwasher,Refrigerator",1.0,2.0,Thumbnail,"Cats,Dogs",4695,860,San Francisco,CA,37.7599,-122.4379,RentLingo,5.459302325581396,24,245,23,3995.0,3908.8260869565215,1101.5948212467358,700.0,1.1752190237797246,17.521902377972467,0.71366885344806,2884.5,4747.5,1863.0,90.0,7542.0,0,Unusual
5668619102,housing/rent/apartment,Four BR 903-909 S Locust,"This unit is located at 903-909 S Locust, Champaign, 61820, ILMonthly rental rates range from $1100We have 4 beds units available for rent Apartment features include:-- Furnished- On Bus Line- A/c- Student- Dishwasher- Sheltered parking- Balcony, Deck, Patio- On-Site Laundry","Dishwasher,Parking,Patio/Deck",2.0,4.0,Thumbnail,Unknown,1100,868,Champaign,IL,40.1145,-88.2723,RentLingo,1.2672811059907834,24,275,7,2120.0,1866.0,763.5939147653461,-1020.0,0.5188679245283019,-48.113207547169814,-1.0031510010597626,1226.0,2298.0,1072.0,-382.0,3906.0,0,Unusual
5668624119,housing/rent/apartment,One BR 390 Liberty Street,"This unit is located at 390 Liberty Street, San Francisco, 94114, CAMonthly rental rates range from $4995We have 1 beds units available for rent Apartment features include:-- Sheltered parking- On-Site Laundry- Dishwasher- Refrigerator","Dishwasher,Parking,Refrigerator",1.0,1.0,Thumbnail,"Cats,Dogs",4995,870,San Francisco,CA,37.7599,-122.4379,RentLingo,5.741379310344827,25,235,57,3495.0,3518.3859649122805,810.4773230807078,1500.0,1.4291845493562232,42.91845493562232,1.8219066629464191,3095.0,3895.0,800.0,1895.0,5095.0,0,Unusual
5668625547,housing/rent/apartment,Four BR 5400 5406 S. Maryland Avenue,"This unit is located at 5400 5406 S. Maryland Avenue, Chicago, 60615, ILMonthly rental rates range from $2075We have 4 beds units available for rent Apartment features include:-- Dishwasher- On-Site Laundry",Dishwasher,1.0,4.0,Thumbnail,"Cats,Dogs",2075,885,Chicago,IL,41.8625,-87.6825,RentLingo,2.3446327683615817,36,206,9,3454.0,3110.8888888888887,764.5402939748244,-1379.0,0.6007527504342791,-39.92472495657209,-1.3549173235897487,2845.0,3675.0,830.0,1600.0,4920.0,0,Unusual
5668636568,housing/rent/apartment,Three BR 311-317 Ramona St,"This unit is located at 311-317 Ramona St, Palo Alto, 94301, CAMonthly rental rates range from $5100We have 3 beds units available for rent",Unknown,2.0,3.0,Thumbnail,"Cats,Dogs",5100,890,Palo Alto,CA,37.4356,-122.134,RentLingo,5.730337078651686,26,139,3,6800.0,7133.333333333333,2218.858565419016,-1700.0,0.75,-25.0,-0.9163870852441433,5950.0,8150.0,2200.0,2650.0,11450.0,0,Unusual
5664592678,housing/rent/apartment,Two BR 2818 Connecticut Ave NW Apartment #10,"This unit is located at 2818 Connecticut Ave NW Apartment #10, Washington, 20008, DCMonthly rental rates range from $3395We have 2 beds units available for rent",Unknown,2.0,2.0,Thumbnail,Unknown,3395,890,Washington,DC,38.9118,-77.0132,RentLingo,3.8146067415730336,44,160,24,2252.5,2380.9583333333335,704.5191686944871,1142.5,1.507214206437292,50.72142064372919,1.4393386464498072,1737.5,3011.75,1274.25,-173.875,4923.125,0,Unusual
5668613037,housing/rent/apartment,Three BR 800 Lyon Street,"This unit is located at 800 Lyon Street, San Francisco, 94115, CAMonthly rental rates range from $5195We have 3 beds units available for rent Apartment features include:-- Hard wood floors- Furnished- Dishwasher- Public Transportation- On-Site Laundry- In-Unit Laundry- Living Room- Refrigerator","Dishwasher,Refrigerator",1.0,3.0,Thumbnail,Unknown,5195,894,San Francisco,CA,37.7599,-122.4379,RentLingo,5.81096196868009,24,295,5,5695.0,5830.8,1044.424817782496,-500.0,0.9122036874451273,-8.779631255487269,-0.6087561202824722,5195.0,5995.0,800.0,3995.0,7195.0,0,Unusual
5668627052,housing/rent/apartment,Three BR 624 Shrader Street Unit 7,"This unit is located at 624 Shrader Street Unit 7, San Francisco, 94117, CAMonthly rental rates range from $4769We have 3 beds units available for rent",Unknown,1.5,3.0,Thumbnail,Unknown,4769,900,San Francisco,CA,37.7599,-122.4379,RentLingo,5.2988888888888885,34,151,5,5695.0,5830.8,1044.424817782496,-926.0,0.8374012291483758,-16.259877085162422,-1.0166361253789382,5195.0,5995.0,800.0,3995.0,7195.0,0,Unusual
5509210994,housing/rent/apartment,Two BR Apartment - With all of our Norman.,"Oklahoma apartments located within a mile of the University of Oklahoma and along the CART bus, we offer the convenience of campus living without the distractions. A lot of apartments remodeled each year. Summer Pointe. a great tohome. Short-term Available. All new inside and out, Efficient utilities, Water and trash paid, Sheltered OU CART bus stop, one mile from OU, Courtesy patrol officer, 24hr emergency maintenance, Club house, Laundry, two pools, Access to Sand volleyball court at Springfield, Free Club house rentals, Residents can use one of our three pools, Thermopane windows, Energy-efficient central heat and air, Many apartments with washer dryer, Hardwood cabinets, State of the art appliances, Plush carpeting in decorator colors, Miniblinds, Cable ready, Cable modem prepared, Courtesy patrol.","Cable or Satellite,Clubhouse,Gated,Hot Tub,Internet Access,Parking,Pool,Storage,Tennis,Washer Dryer",1.5,2.0,Yes,Unknown,505,900,Norman,OK,35.2441,-97.4144,RentDigs.com,0.5611111111111111,42,813,26,1350.0,1173.1538461538462,329.1364084762052,-845.0,0.374074074074074,-62.59259259259259,-2.030021076207223,921.0,1370.0,449.0,247.5,2043.5,0,Unusual
5659895572,housing/rent/apartment,One BR W Lake St & Dean Parkway,"This unit is located at W Lake St & Dean Parkway, Minneapolis, 55416, MNMonthly rental rates range from $2450 - $3995We have one - two beds units available for rent Apartment features include:-- Balcony, Deck, Patio- Ac- Fitness facilities- Dishwasher- Garbage Disposal- Pool- Refrigerator- In-Unit Laundry","Dishwasher,Elevator,Garbage Disposal,Parking,Patio/Deck,Pool,Refrigerator",1.0,1.0,Thumbnail,"Cats,Dogs",2450,905,Minneapolis,MN,44.9855,-93.3023,RentLingo,2.707182320441989,31,306,33,1325.0,1349.969696969697,390.878136767753,1125.0,1.849056603773585,84.90566037735849,2.8142538544792157,1015.0,1570.0,555.0,182.5,2402.5,1,Unusual
5668613816,housing/rent/apartment,"Two BR 1750 P Street, Nw","This unit is located at 1750 P Street, Nw, Washington, 20036, DCMonthly rental rates range from $3700We have 2 beds units available for rent Apartment features include:-- In-Unit Laundry- Fitness facilities- A-c- Sheltered parking- Dishwasher- Controlled Access- Garbage Disposal- Refrigerator","Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Refrigerator",2.0,2.0,Thumbnail,"Cats,Dogs",3700,912,Washington,DC,38.9118,-77.0132,RentLingo,4.057017543859649,24,293,24,2252.5,2380.9583333333335,704.5191686944871,1447.5,1.6426193118756938,64.26193118756936,1.872258024023567,1737.5,3011.75,1274.25,-173.875,4923.125,0,Unusual
5668624057,housing/rent/apartment,One BR 500 Bartlett Street,"This unit is located at 500 Bartlett Street, San Francisco, 94110, CAMonthly rental rates range from $5000We have 1 beds units available for rent Apartment features include:-- On Bus Line- Dishwasher- Refrigerator- In-Unit Laundry","Dishwasher,Refrigerator",1.0,1.0,Thumbnail,"Cats,Dogs",5000,914,San Francisco,CA,37.7599,-122.4379,RentLingo,5.470459518599562,26,230,57,3495.0,3518.3859649122805,810.4773230807078,1505.0,1.430615164520744,43.06151645207439,1.8280758670161823,3095.0,3895.0,800.0,1895.0,5095.0,0,Unusual
5668624110,housing/rent/apartment,Two BR 78 Buchanan Street,"This unit is located at 78 Buchanan Street, San Francisco, 94102, CAMonthly rental rates range from $4895We have 2 beds units available for rent Apartment features include:-- Refrigerator- Hard wood floors- In-Unit Laundry- Dishwasher- Furnished- Walk in Closets- On-Site Laundry- Public Transportation","Dishwasher,Refrigerator",2.0,2.0,Thumbnail,"Cats,Dogs",4895,915,San Francisco,CA,37.7599,-122.4379,RentLingo,5.3497267759562845,25,302,23,3995.0,3908.8260869565215,1101.5948212467358,900.0,1.225281602002503,22.528160200250312,0.8952238100823412,2884.5,4747.5,1863.0,90.0,7542.0,0,Unusual
5668624079,housing/rent/apartment,Two BR 1660 Bay Street,"This unit is located at 1660 Bay Street, San Francisco, 94123, CAMonthly rental rates range from $4795 - $5195We have 2 beds units available for rent Apartment features include:-- Dishwasher- Refrigerator- On Bus Line- In-Unit Laundry","Dishwasher,Refrigerator",1.0,2.0,Thumbnail,"Cats,Dogs",4795,923,San Francisco,CA,37.7599,-122.4379,RentLingo,5.1950162513542795,22,234,23,3995.0,3908.8260869565215,1101.5948212467358,800.0,1.200250312891114,20.02503128911139,0.8044463317652006,2884.5,4747.5,1863.0,90.0,7542.0,0,Unusual
5664572322,housing/rent/apartment,Two BR 2115 Hyde Street,"This unit is located at 2115 Hyde Street, San Francisco, 94109, CAMonthly rental rates range from $6500We have 2 beds units available for rent Apartment available amenities:-- On Bus Line- Refrigerator",Refrigerator,1.0,2.0,Thumbnail,Unknown,6500,931,San Francisco,CA,37.7599,-122.4379,RentLingo,6.981740064446831,23,201,23,3995.0,3908.8260869565215,1101.5948212467358,2505.0,1.6270337922403004,62.70337922403005,2.3522023370724487,2884.5,4747.5,1863.0,90.0,7542.0,0,Unusual
